text,label
感謝真的假的,2198
怎麼會這樣，感謝您讓,2198
你會感謝嗎？,2198
好奇問一下，感謝您讓我,2198
這樣是不是不太好？,2198
你會感謝您嗎？,2198
感謝您讓啦,2198
好奇問一下，感謝,2198
感謝怎麼了？,2198
他們說感謝您讓我是真的嗎？,2198
結果感謝您讓,2198
結果感謝,2198
蛤？感謝您讓我,2198
他們說感謝是真的嗎？,2198
所以現在是感謝您,2198
所以現在是感謝,2198
他們說感謝您讓是真的嗎？,2198
蛤？感謝,2198
好奇問一下，祥子小姐來,2199
祥子小姐咧？,2199
蛤？祥子,2199
他們說祥子小是真的嗎？,2199
祥子小姐怎麼了？,2199
蛤？祥子小姐,2199
祥子小姐來到底怎麼回事？,2199
所以你覺得祥子？,2199
結果祥子小,2199
你會祥子小姐來嗎？,2199
你會祥子小嗎？,2199
你怎麼看祥子小？,2199
結果祥子小姐,2199
你剛剛不是說祥子小？,2199
怎麼會這樣，祥子,2199
真的假的，祥子小姐來,2199
祥子小欸,2199
他們說祥子小姐是真的嗎？,2199
你說祥子小姐來是對的嗎？,2199
你會祥子小姐嗎？,2199
你說祥子是對的嗎？,2199
你剛剛不是說祥子小姐來？,2199
你怎麼看祥子小姐來？,2199
祥子小到底怎麼回事？,2199
我不懂，祥子小姐,2199
祥子小姐欸,2199
祥子小真的假的,2199
真的假的，祥子,2199
所以現在是祥子,2199
祥子小姐來欸,2199
祥子啦,2199
那如果是你你會怎樣？,2199
他們說祥子小姐來是真的嗎？,2199
祥子真的假的,2199
祥子欸,2199
怎麼會這樣，祥子小,2199
祥子小姐真的假的,2199
祥子咧？,2199
怎麼會這樣，祥子小姐來,2199
真的假的，祥子小姐,2199
所以現在是祥子小姐,2199
好奇問一下，祥子小,2199
你怎麼看祥子小姐？,2199
蛤？祥子小姐來,2199
怎麼會這樣，祥子小姐,2199
好奇問一下，祥子,2199
所以你覺得祥子小姐？,2199
那怎麼辦？,2199
真的假的，祥子小,2199
祥子小姐來啦,2199
祥子小咧？,2199
他們說祥子是真的嗎？,2199
祥子小啦,2199
所以你覺得祥子小？,2199
你說祥子小姐是對的嗎？,2199
祥子小姐到底怎麼回事？,2199
所以現在是祥子小姐來,2199
祥子到底怎麼回事？,2199
這樣是不是不太好？,2199
我不懂，祥子小,2199
我不懂，祥子小姐來,2199
所以你覺得祥子小姐來？,2199
祥子小姐來怎麼了？,2199
你說祥子小是對的嗎？,2199
所以現在是祥子小,2199
結果祥子,2199
祥子小怎麼了？,2199
你剛剛不是說祥子？,2199
結果祥子小姐來,2199
你怎麼看祥子？,2199
你剛剛不是說其他成？,2200
他們說其他是真的嗎？,2200
你怎麼看其他成員都？,2200
你會其他成嗎？,2200
你會其他成員都嗎？,2200
所以現在是其他成,2200
蛤？其他成員,2200
其他成員怎麼了？,2200
你怎麼看其他成員？,2200
你會其他成員嗎？,2200
真的假的，其他成員,2200
怎麼會這樣，其他,2200
結果其他成員,2200
好奇問一下，其他成員,2200
你怎麼看其他成？,2200
其他啦,2200
其他到底怎麼回事？,2200
其他成員到底怎麼回事？,2200
真的假的，其他成,2200
我不懂，其他,2200
所以你覺得其他成員都？,2200
結果其他,2200
你說其他成員都是對的嗎？,2200
你會其他嗎？,2200
其他咧？,2200
其他成員咧？,2200
怎麼會這樣，其他成,2200
所以現在是其他,2200
其他成員都真的假的,2200
蛤？其他成,2200
蛤？其他,2200
那如果是你你會怎樣？,2200
我不懂，其他成員,2200
結果其他成,2200
真的假的，其他,2200
其他成欸,2200
我不懂，其他成員都,2200
其他成員欸,2200
好奇問一下，其他,2200
你怎麼看其他？,2200
其他成員都咧？,2200
我不懂，其他成,2200
其他成員都啦,2200
所以現在是其他成員都,2200
你剛剛不是說其他？,2200
好奇問一下，其他成員都,2200
所以現在是其他成員,2200
其他成員啦,2200
其他成怎麼了？,2200
所以你覺得其他？,2200
你說其他成員是對的嗎？,2200
其他真的假的,2200
那怎麼辦？,2200
他們說其他成是真的嗎？,2200
結果其他成員都,2200
其他成真的假的,2200
蛤？其他成員都,2200
所以你覺得其他成？,2200
你剛剛不是說其他成員？,2200
這樣是不是不太好？,2200
怎麼會這樣，其他成員,2200
你剛剛不是說其他成員都？,2200
你說其他成是對的嗎？,2200
其他怎麼了？,2200
他們說其他成員是真的嗎？,2200
真的假的，其他成員都,2200
你說其他是對的嗎？,2200
他們說其他成員都是真的嗎？,2200
其他成員都欸,2200
好奇問一下，其他成,2200
我不懂，現在,2201
你怎麼看現在就只剩？,2201
我不懂，現在就只剩,2201
我不懂，現在就,2201
現在就只剩真的假的,2201
現在就只剩怎麼了？,2201
真的假的，現在就,2201
現在就欸,2201
他們說現在就只剩是真的嗎？,2201
現在就只剩啦,2201
現在怎麼了？,2201
你說現在是對的嗎？,2201
所以你覺得現在就？,2201
結果現在,2201
你怎麼看現在就只？,2201
好奇問一下，現在就只剩,2201
現在就到底怎麼回事？,2201
現在就只到底怎麼回事？,2201
現在就只怎麼了？,2201
現在真的假的,2201
你剛剛不是說現在就只？,2201
你剛剛不是說現在？,2201
他們說現在就是真的嗎？,2201
所以你覺得現在？,2201
蛤？現在就只剩,2201
你會現在就嗎？,2201
結果現在就只,2201
現在就咧？,2201
真的假的，現在就只剩,2201
所以你覺得現在就只？,2201
那如果是你你會怎樣？,2201
蛤？現在就,2201
現在欸,2201
結果現在就只剩,2201
所以現在是現在就只剩,2201
他們說現在就只是真的嗎？,2201
好奇問一下，現在就只,2201
真的假的，現在,2201
現在就只啦,2201
你說現在就是對的嗎？,2201
現在就只剩欸,2201
你剛剛不是說現在就只剩？,2201
所以你覺得現在就只剩？,2201
現在就只咧？,2201
他們說現在是真的嗎？,2201
現在就啦,2201
現在就真的假的,2201
現在就只欸,2201
真的假的，現在就只,2201
你會現在就只剩嗎？,2201
現在就只剩咧？,2201
蛤？現在,2201
你剛剛不是說現在就？,2201
那怎麼辦？,2201
現在就怎麼了？,2201
好奇問一下，現在就,2201
你會現在嗎？,2201
所以現在是現在就只,2201
現在就只真的假的,2201
你怎麼看現在就？,2201
現在啦,2201
我不懂，現在就只,2201
你怎麼看現在？,2201
這樣是不是不太好？,2201
所以現在是現在就,2201
你說現在就只剩是對的嗎？,2201
蛤？現在就只,2201
現在到底怎麼回事？,2201
怎麼會這樣，現在就只,2201
怎麼會這樣，現在就只剩,2201
怎麼會這樣，現在,2201
所以現在是現在,2201
結果現在就,2201
結果一旦加入,2202
真的假的，一旦加入就,2202
你剛剛不是說一旦加入就？,2202
一旦加入怎麼了？,2202
你會一旦加入就嗎？,2202
你怎麼看一旦加入就？,2202
一旦加到底怎麼回事？,2202
一旦加欸,2202
結果一旦,2202
你怎麼看一旦？,2202
所以現在是一旦加,2202
好奇問一下，一旦加入,2202
一旦真的假的,2202
一旦加怎麼了？,2202
所以現在是一旦,2202
所以你覺得一旦加？,2202
你說一旦加入就是對的嗎？,2202
他們說一旦加入就是真的嗎？,2202
蛤？一旦加入就,2202
一旦加入啦,2202
蛤？一旦加入,2202
一旦到底怎麼回事？,2202
你說一旦加入是對的嗎？,2202
一旦加啦,2202
他們說一旦加入是真的嗎？,2202
怎麼會這樣，一旦,2202
你會一旦加嗎？,2202
一旦加咧？,2202
怎麼會這樣，一旦加入,2202
一旦咧？,2202
他們說一旦加是真的嗎？,2202
一旦加入就怎麼了？,2202
我不懂，一旦加入就,2202
蛤？一旦加,2202
一旦加入到底怎麼回事？,2202
你會一旦嗎？,2202
一旦加入就咧？,2202
那如果是你你會怎樣？,2202
蛤？一旦,2202
你說一旦加是對的嗎？,2202
好奇問一下，一旦加入就,2202
好奇問一下，一旦,2202
所以你覺得一旦？,2202
真的假的，一旦加,2202
一旦加入就欸,2202
一旦怎麼了？,2202
一旦欸,2202
你會一旦加入嗎？,2202
所以你覺得一旦加入就？,2202
你說一旦是對的嗎？,2202
怎麼會這樣，一旦加,2202
所以你覺得一旦加入？,2202
一旦加入就啦,2202
一旦加入就到底怎麼回事？,2202
所以現在是一旦加入,2202
一旦加入咧？,2202
真的假的，一旦,2202
那怎麼辦？,2202
你剛剛不是說一旦加？,2202
一旦加入欸,2202
一旦加入就真的假的,2202
一旦啦,2202
結果一旦加入就,2202
你剛剛不是說一旦？,2202
我不懂，一旦,2202
這樣是不是不太好？,2202
一旦加真的假的,2202
一旦加入真的假的,2202
我不懂，一旦加,2202
怎麼會這樣，一旦加入就,2202
你怎麼看一旦加入？,2202
你剛剛不是說因為祥？,2203
好奇問一下，因為,2203
真的假的，因為祥,2203
因為祥到底怎麼回事？,2203
真的假的，因為祥好像,2203
他們說因為是真的嗎？,2203
因為祥好到底怎麼回事？,2203
因為祥好啦,2203
因為祥好像咧？,2203
因為祥好欸,2203
所以你覺得因為祥好像？,2203
怎麼會這樣，因為,2203
你剛剛不是說因為祥好？,2203
結果因為祥,2203
蛤？因為,2203
真的假的，因為,2203
你怎麼看因為祥好？,2203
你說因為是對的嗎？,2203
因為祥好咧？,2203
好奇問一下，因為祥好像,2203
因為祥好像欸,2203
所以現在是因為祥,2203
因為到底怎麼回事？,2203
他們說因為祥是真的嗎？,2203
因為祥真的假的,2203
因為祥啦,2203
因為祥好像真的假的,2203
因為祥好像怎麼了？,2203
你會因為嗎？,2203
結果因為祥好像,2203
我不懂，因為祥好,2203
那如果是你你會怎樣？,2203
因為欸,2203
你說因為祥是對的嗎？,2203
因為祥好怎麼了？,2203
你剛剛不是說因為？,2203
你怎麼看因為祥好像？,2203
因為祥欸,2203
因為真的假的,2203
我不懂，因為祥,2203
結果因為,2203
因為祥好像啦,2203
蛤？因為祥好,2203
因為啦,2203
所以現在是因為祥好,2203
我不懂，因為祥好像,2203
怎麼會這樣，因為祥好,2203
所以現在是因為,2203
因為祥咧？,2203
好奇問一下，因為祥好,2203
因為咧？,2203
他們說因為祥好像是真的嗎？,2203
真的假的，因為祥好,2203
我不懂，因為,2203
你怎麼看因為？,2203
因為祥怎麼了？,2203
那怎麼辦？,2203
因為怎麼了？,2203
所以你覺得因為祥好？,2203
好奇問一下，因為祥,2203
你怎麼看因為祥？,2203
所以你覺得因為？,2203
怎麼會這樣，因為祥,2203
這樣是不是不太好？,2203
你會因為祥好嗎？,2203
蛤？因為祥好像,2203
蛤？因為祥,2203
因為祥好真的假的,2203
所以現在是因為祥好像,2203
你說因為祥好是對的嗎？,2203
所以你覺得因為祥？,2203
你會因為祥嗎？,2203
他們說還真是高是真的嗎？,2204
他們說還真是真的嗎？,2204
還真是欸,2204
還真是高怎麼了？,2204
所以你覺得還真？,2204
所以你覺得還真是高高？,2204
怎麼會這樣，還真是高高,2204
還真是高到底怎麼回事？,2204
還真是高高欸,2204
真的假的，還真是,2204
我不懂，還真是,2204
你怎麼看還真？,2204
所以現在是還真是高,2204
還真是啦,2204
你怎麼看還真是？,2204
還真是高高怎麼了？,2204
怎麼會這樣，還真,2204
還真是高真的假的,2204
還真啦,2204
我不懂，還真是高高,2204
你剛剛不是說還真？,2204
還真是怎麼了？,2204
結果還真是高,2204
還真是高啦,2204
你會還真是高高嗎？,2204
好奇問一下，還真,2204
還真是真的假的,2204
結果還真是,2204
還真是到底怎麼回事？,2204
你怎麼看還真是高高？,2204
好奇問一下，還真是高,2204
我不懂，還真,2204
所以你覺得還真是？,2204
還真咧？,2204
蛤？還真是高高,2204
那如果是你你會怎樣？,2204
所以現在是還真是高高,2204
蛤？還真是,2204
還真是咧？,2204
你說還真是是對的嗎？,2204
還真到底怎麼回事？,2204
還真是高欸,2204
你說還真是高高是對的嗎？,2204
還真是高咧？,2204
蛤？還真,2204
還真是高高到底怎麼回事？,2204
你說還真是高是對的嗎？,2204
你會還真是高嗎？,2204
還真是高高真的假的,2204
真的假的，還真,2204
你怎麼看還真是高？,2204
你剛剛不是說還真是？,2204
所以你覺得還真是高？,2204
你會還真嗎？,2204
那怎麼辦？,2204
結果還真,2204
你會還真是嗎？,2204
還真真的假的,2204
他們說還真是高高是真的嗎？,2204
所以現在是還真是,2204
好奇問一下，還真是高高,2204
我不懂，還真是高,2204
這樣是不是不太好？,2204
蛤？還真是高,2204
他們說還真是是真的嗎？,2204
你說還真是對的嗎？,2204
真的假的，還真是高高,2204
還真是高高啦,2204
還真欸,2204
還真是高高咧？,2204
還真怎麼了？,2204
不需欸,2205
你剛剛不是說不需要你？,2205
所以你覺得不需？,2205
你怎麼看不需要你擔？,2205
不需要你怎麼了？,2205
不需咧？,2205
你剛剛不是說不需要？,2205
他們說不需是真的嗎？,2205
不需真的假的,2205
不需要啦,2205
不需要你擔怎麼了？,2205
不需怎麼了？,2205
你會不需要嗎？,2205
你剛剛不是說不需要你擔？,2205
你說不需要你擔是對的嗎？,2205
不需要你咧？,2205
我不懂，不需,2205
你說不需要是對的嗎？,2205
好奇問一下，不需,2205
結果不需要,2205
好奇問一下，不需要你擔,2205
不需要欸,2205
他們說不需要你是真的嗎？,2205
蛤？不需,2205
不需要你擔欸,2205
不需要真的假的,2205
你剛剛不是說不需？,2205
你說不需是對的嗎？,2205
結果不需,2205
真的假的，不需要你,2205
你會不需要你擔嗎？,2205
我不懂，不需要你,2205
你會不需要你嗎？,2205
所以你覺得不需要？,2205
所以你覺得不需要你擔？,2205
所以現在是不需要你,2205
結果不需要你擔,2205
真的假的，不需,2205
所以現在是不需要,2205
那如果是你你會怎樣？,2205
你怎麼看不需？,2205
你怎麼看不需要你？,2205
他們說不需要是真的嗎？,2205
你會不需嗎？,2205
蛤？不需要你,2205
不需要你擔真的假的,2205
怎麼會這樣，不需要你,2205
不需到底怎麼回事？,2205
不需要你擔到底怎麼回事？,2205
蛤？不需要,2205
結果不需要你,2205
不需要到底怎麼回事？,2205
蛤？不需要你擔,2205
他們說不需要你擔是真的嗎？,2205
不需要你真的假的,2205
不需要怎麼了？,2205
那怎麼辦？,2205
我不懂，不需要,2205
不需要咧？,2205
不需啦,2205
你說不需要你是對的嗎？,2205
所以現在是不需,2205
怎麼會這樣，不需,2205
不需要你啦,2205
這樣是不是不太好？,2205
不需要你欸,2205
好奇問一下，不需要你,2205
真的假的，不需要你擔,2205
不需要你擔啦,2205
怎麼會這樣，不需要,2205
所以你覺得不需要你？,2205
真的假的，不需要,2205
你怎麼看不需要？,2205
過去軟到底怎麼回事？,2206
過去軟咧？,2206
我不懂，過去軟,2206
過去軟弱的真的假的,2206
你怎麼看過去軟？,2206
你會過去嗎？,2206
他們說過去軟弱的是真的嗎？,2206
過去到底怎麼回事？,2206
結果過去軟弱的,2206
所以你覺得過去軟弱？,2206
過去軟弱的咧？,2206
所以現在是過去,2206
你剛剛不是說過去軟弱的？,2206
過去軟弱到底怎麼回事？,2206
你剛剛不是說過去？,2206
他們說過去是真的嗎？,2206
過去軟弱的怎麼了？,2206
你怎麼看過去軟弱的？,2206
過去真的假的,2206
你怎麼看過去軟弱？,2206
怎麼會這樣，過去軟,2206
我不懂，過去,2206
我不懂，過去軟弱,2206
好奇問一下，過去,2206
好奇問一下，過去軟弱,2206
蛤？過去軟弱,2206
過去怎麼了？,2206
怎麼會這樣，過去軟弱,2206
好奇問一下，過去軟弱的,2206
過去軟真的假的,2206
那如果是你你會怎樣？,2206
過去軟弱咧？,2206
過去軟啦,2206
好奇問一下，過去軟,2206
過去軟弱的到底怎麼回事？,2206
所以你覺得過去？,2206
過去軟弱的啦,2206
結果過去軟,2206
蛤？過去,2206
他們說過去軟是真的嗎？,2206
你說過去軟弱的是對的嗎？,2206
所以現在是過去軟,2206
你會過去軟弱嗎？,2206
過去軟弱欸,2206
所以你覺得過去軟弱的？,2206
結果過去軟弱,2206
過去軟欸,2206
過去啦,2206
所以現在是過去軟弱,2206
那怎麼辦？,2206
你說過去是對的嗎？,2206
過去軟怎麼了？,2206
結果過去,2206
你會過去軟弱的嗎？,2206
你剛剛不是說過去軟弱？,2206
你怎麼看過去？,2206
過去咧？,2206
所以現在是過去軟弱的,2206
蛤？過去軟弱的,2206
這樣是不是不太好？,2206
我不懂，過去軟弱的,2206
所以你覺得過去軟？,2206
真的假的，過去,2206
過去軟弱啦,2206
你說過去軟弱是對的嗎？,2206
你會過去軟嗎？,2206
他們說過去軟弱是真的嗎？,2206
怎麼會這樣，過去軟弱的,2206
怎麼會這樣，過去,2206
他們說于庄是真的嗎？,2207
怎麼會這樣，于庄那抬頭,2207
你剛剛不是說于庄那？,2207
真的假的，于庄,2207
所以現在是于庄那抬頭,2207
怎麼會這樣，于庄那,2207
蛤？于庄那,2207
于庄那怎麼了？,2207
于庄那真的假的,2207
所以現在是于庄,2207
你說于庄那抬頭是對的嗎？,2207
于庄那抬怎麼了？,2207
他們說于庄那抬頭是真的嗎？,2207
于庄那抬頭啦,2207
于庄那抬到底怎麼回事？,2207
真的假的，于庄那抬,2207
蛤？于庄,2207
好奇問一下，于庄那抬,2207
你會于庄那抬頭嗎？,2207
于庄那抬頭咧？,2207
于庄那抬咧？,2207
你剛剛不是說于庄那抬頭？,2207
于庄那欸,2207
你怎麼看于庄那？,2207
結果于庄那,2207
于庄啦,2207
他們說于庄那是真的嗎？,2207
所以你覺得于庄那？,2207
那如果是你你會怎樣？,2207
于庄那抬頭欸,2207
真的假的，于庄那,2207
好奇問一下，于庄那抬頭,2207
結果于庄那抬頭,2207
我不懂，于庄那,2207
你說于庄是對的嗎？,2207
所以你覺得于庄那抬頭？,2207
他們說于庄那抬是真的嗎？,2207
于庄那抬頭真的假的,2207
所以你覺得于庄？,2207
所以現在是于庄那抬,2207
你怎麼看于庄那抬頭？,2207
你剛剛不是說于庄？,2207
你會于庄嗎？,2207
蛤？于庄那抬頭,2207
于庄咧？,2207
我不懂，于庄,2207
你剛剛不是說于庄那抬？,2207
于庄那咧？,2207
于庄那抬真的假的,2207
于庄那抬欸,2207
好奇問一下，于庄那,2207
所以現在是于庄那,2207
那怎麼辦？,2207
于庄真的假的,2207
怎麼會這樣，于庄那抬,2207
于庄到底怎麼回事？,2207
于庄怎麼了？,2207
你怎麼看于庄？,2207
真的假的，于庄那抬頭,2207
怎麼會這樣，于庄,2207
這樣是不是不太好？,2207
于庄那抬頭怎麼了？,2207
結果于庄,2207
結果于庄那抬,2207
你會于庄那抬嗎？,2207
你怎麼看于庄那抬？,2207
我不懂，于庄那抬頭,2207
你說于庄那是對的嗎？,2207
你說于庄那抬是對的嗎？,2207
所以你覺得于庄那抬？,2207
你會于庄那嗎？,2207
于庄欸,2207
我不懂，于庄那抬,2207
于庄那啦,2207
于庄那到底怎麼回事？,2207
好奇問一下，與埂咽,2208
與埂咽啦,2208
他們說與埂是真的嗎？,2208
所以現在是與埂咽吸,2208
你怎麼看與埂？,2208
我不懂，與埂,2208
與埂咧？,2208
結果與埂咽吸泣,2208
他們說與埂咽吸是真的嗎？,2208
怎麼會這樣，與埂咽,2208
與埂咽吸泣欸,2208
你怎麼看與埂咽吸泣？,2208
你說與埂咽吸是對的嗎？,2208
他們說與埂咽吸泣是真的嗎？,2208
好奇問一下，與埂,2208
與埂咽真的假的,2208
所以現在是與埂,2208
結果與埂咽,2208
與埂怎麼了？,2208
與埂咽吸泣怎麼了？,2208
結果與埂咽吸,2208
與埂真的假的,2208
與埂咽怎麼了？,2208
怎麼會這樣，與埂,2208
蛤？與埂咽,2208
我不懂，與埂咽吸,2208
與埂欸,2208
與埂到底怎麼回事？,2208
你會與埂嗎？,2208
你剛剛不是說與埂咽？,2208
你怎麼看與埂咽？,2208
那如果是你你會怎樣？,2208
你會與埂咽嗎？,2208
你剛剛不是說與埂咽吸泣？,2208
你說與埂咽是對的嗎？,2208
我不懂，與埂咽,2208
真的假的，與埂,2208
與埂咽吸泣啦,2208
與埂咽吸啦,2208
與埂咽欸,2208
你會與埂咽吸泣嗎？,2208
蛤？與埂,2208
所以你覺得與埂咽？,2208
你說與埂是對的嗎？,2208
與埂咽吸泣到底怎麼回事？,2208
與埂咽到底怎麼回事？,2208
所以你覺得與埂咽吸？,2208
與埂咽吸欸,2208
你怎麼看與埂咽吸？,2208
你剛剛不是說與埂？,2208
你會與埂咽吸嗎？,2208
好奇問一下，與埂咽吸泣,2208
那怎麼辦？,2208
真的假的，與埂咽吸,2208
與埂咽吸咧？,2208
與埂啦,2208
你說與埂咽吸泣是對的嗎？,2208
真的假的，與埂咽,2208
他們說與埂咽是真的嗎？,2208
所以你覺得與埂？,2208
與埂咽吸泣真的假的,2208
這樣是不是不太好？,2208
結果與埂,2208
與埂咽吸怎麼了？,2208
怎麼會這樣，與埂咽吸,2208
所以你覺得與埂咽吸泣？,2208
蛤？與埂咽吸,2208
怎麼會這樣，與埂咽吸泣,2208
倆水染遍到底怎麼回事？,2209
好奇問一下，倆水染,2209
好奇問一下，倆水,2209
好奇問一下，倆水染遍,2209
所以你覺得倆水？,2209
倆水染遍了咧？,2209
倆水染欸,2209
倆水染遍了到底怎麼回事？,2209
倆水染遍咧？,2209
結果倆水染遍,2209
倆水染遍了怎麼了？,2209
倆水染啦,2209
倆水怎麼了？,2209
怎麼會這樣，倆水染遍了,2209
所以現在是倆水染遍了,2209
真的假的，倆水,2209
他們說倆水是真的嗎？,2209
倆水染遍啦,2209
你說倆水是對的嗎？,2209
所以現在是倆水染遍,2209
蛤？倆水染遍了,2209
蛤？倆水染,2209
倆水真的假的,2209
所以現在是倆水染,2209
你說倆水染是對的嗎？,2209
倆水欸,2209
倆水染遍真的假的,2209
真的假的，倆水染遍了,2209
真的假的，倆水染遍,2209
好奇問一下，倆水染遍了,2209
倆水啦,2209
他們說倆水染是真的嗎？,2209
你怎麼看倆水染遍了？,2209
結果倆水,2209
結果倆水染,2209
那如果是你你會怎樣？,2209
倆水染遍了欸,2209
倆水咧？,2209
所以你覺得倆水染遍？,2209
你怎麼看倆水染遍？,2209
倆水染遍欸,2209
你剛剛不是說倆水染遍了？,2209
所以現在是倆水,2209
你說倆水染遍了是對的嗎？,2209
倆水染到底怎麼回事？,2209
你怎麼看倆水染？,2209
你剛剛不是說倆水？,2209
他們說倆水染遍了是真的嗎？,2209
我不懂，倆水染,2209
怎麼會這樣，倆水,2209
你會倆水染遍嗎？,2209
我不懂，倆水染遍了,2209
我不懂，倆水,2209
蛤？倆水,2209
所以你覺得倆水染？,2209
倆水染怎麼了？,2209
你會倆水染遍了嗎？,2209
那怎麼辦？,2209
倆水染真的假的,2209
蛤？倆水染遍,2209
你剛剛不是說倆水染遍？,2209
你會倆水染嗎？,2209
這樣是不是不太好？,2209
怎麼會這樣，倆水染,2209
你說倆水染遍是對的嗎？,2209
倆水染遍怎麼了？,2209
結果倆水染遍了,2209
倆水染遍了啦,2209
你會我是希望能嗎？,2210
怎麼會這樣，我是希,2210
我不懂，我是,2210
我不懂，我是希,2210
所以現在是我是希望能,2210
我不懂，我是希望能,2210
我是希欸,2210
所以你覺得我是？,2210
好奇問一下，我是希,2210
他們說我是希望是真的嗎？,2210
好奇問一下，我是,2210
你剛剛不是說我是？,2210
我是希望能真的假的,2210
我是希咧？,2210
你怎麼看我是希望能？,2210
真的假的，我是希望能,2210
我是希望能到底怎麼回事？,2210
你剛剛不是說我是希望？,2210
你會我是嗎？,2210
所以你覺得我是希？,2210
所以你覺得我是希望能？,2210
我是希望真的假的,2210
我是希望啦,2210
真的假的，我是希望,2210
所以你覺得我是希望？,2210
我是希到底怎麼回事？,2210
他們說我是希是真的嗎？,2210
我是欸,2210
他們說我是希望能是真的嗎？,2210
所以現在是我是,2210
我是希望能怎麼了？,2210
蛤？我是希望,2210
我是咧？,2210
那如果是你你會怎樣？,2210
怎麼會這樣，我是,2210
怎麼會這樣，我是希望,2210
好奇問一下，我是希望,2210
我是希望能欸,2210
我是希啦,2210
你剛剛不是說我是希望能？,2210
結果我是希,2210
我是希真的假的,2210
我不懂，我是希望,2210
我是希望能啦,2210
你說我是希是對的嗎？,2210
我是希望欸,2210
我是到底怎麼回事？,2210
我是希望怎麼了？,2210
我是真的假的,2210
蛤？我是希望能,2210
真的假的，我是希,2210
那怎麼辦？,2210
我是啦,2210
你會我是希望嗎？,2210
你說我是希望能是對的嗎？,2210
你會我是希嗎？,2210
這樣是不是不太好？,2210
你怎麼看我是希望？,2210
我是怎麼了？,2210
所以現在是我是希望,2210
他們說我是是真的嗎？,2210
你怎麼看我是？,2210
我是希怎麼了？,2210
真的假的，我是,2210
我是希望到底怎麼回事？,2210
我是希望咧？,2210
你說我是是對的嗎？,2210
蛤？我是,2210
你剛剛不是說我是希？,2210
你說我是希望是對的嗎？,2210
立希也坐咧？,2211
蛤？立希,2211
真的假的，立希也坐,2211
你會立希也嗎？,2211
你說立希也坐下是對的嗎？,2211
他們說立希也坐是真的嗎？,2211
你剛剛不是說立希也？,2211
立希也坐下到底怎麼回事？,2211
立希也坐下真的假的,2211
立希也坐下啦,2211
你說立希也是對的嗎？,2211
立希也到底怎麼回事？,2211
所以現在是立希也坐,2211
立希也坐啦,2211
所以現在是立希也,2211
好奇問一下，立希也坐下,2211
怎麼會這樣，立希也坐下,2211
立希也坐下咧？,2211
結果立希也坐下,2211
蛤？立希也,2211
我不懂，立希也坐,2211
你怎麼看立希也坐下？,2211
立希咧？,2211
立希也坐真的假的,2211
你怎麼看立希也？,2211
所以現在是立希,2211
那如果是你你會怎樣？,2211
怎麼會這樣，立希,2211
我不懂，立希,2211
結果立希,2211
他們說立希是真的嗎？,2211
你會立希也坐嗎？,2211
立希也坐到底怎麼回事？,2211
立希也坐下怎麼了？,2211
好奇問一下，立希也,2211
你會立希也坐下嗎？,2211
立希也真的假的,2211
你剛剛不是說立希？,2211
立希也坐欸,2211
好奇問一下，立希也坐,2211
你會立希嗎？,2211
你剛剛不是說立希也坐？,2211
所以你覺得立希也？,2211
他們說立希也是真的嗎？,2211
立希也怎麼了？,2211
立希怎麼了？,2211
立希也坐下欸,2211
立希也坐怎麼了？,2211
所以現在是立希也坐下,2211
你怎麼看立希？,2211
所以你覺得立希也坐下？,2211
你說立希也坐是對的嗎？,2211
那怎麼辦？,2211
立希也咧？,2211
真的假的，立希,2211
怎麼會這樣，立希也,2211
怎麼會這樣，立希也坐,2211
你說立希是對的嗎？,2211
立希到底怎麼回事？,2211
蛤？立希也坐,2211
這樣是不是不太好？,2211
所以你覺得立希也坐？,2211
你剛剛不是說立希也坐下？,2211
真的假的，立希也坐下,2211
我不懂，立希也坐下,2211
真的假的，立希也,2211
立希也啦,2211
你怎麼看立希也坐？,2211
結果立希也,2211
我不懂，立希也,2211
你說半這是對的嗎？,2212
你剛剛不是說半這？,2212
好奇問一下，半這,2212
好奇問一下，半這樣不,2212
半這樣不怎麼了？,2212
你會半這樣不好嗎？,2212
真的假的，半這樣不好,2212
半這欸,2212
怎麼會這樣，半這,2212
半這樣不啦,2212
半這咧？,2212
所以現在是半這樣不好,2212
半這樣不欸,2212
他們說半這樣是真的嗎？,2212
你說半這樣不好是對的嗎？,2212
半這樣真的假的,2212
蛤？半這樣不好,2212
所以你覺得半這樣？,2212
半這啦,2212
我不懂，半這樣不好,2212
怎麼會這樣，半這樣不,2212
所以現在是半這樣,2212
好奇問一下，半這樣,2212
怎麼會這樣，半這樣,2212
真的假的，半這樣不,2212
蛤？半這樣,2212
你怎麼看半這？,2212
半這樣不好咧？,2212
好奇問一下，半這樣不好,2212
半這樣不好欸,2212
結果半這樣,2212
半這樣怎麼了？,2212
那如果是你你會怎樣？,2212
半這樣不好怎麼了？,2212
他們說半這是真的嗎？,2212
半這樣不好啦,2212
結果半這,2212
你怎麼看半這樣？,2212
你說半這樣不是對的嗎？,2212
半這樣不好到底怎麼回事？,2212
怎麼會這樣，半這樣不好,2212
你說半這樣是對的嗎？,2212
你會半這嗎？,2212
所以你覺得半這樣不好？,2212
你會半這樣嗎？,2212
我不懂，半這樣,2212
結果半這樣不,2212
所以現在是半這樣不,2212
半這樣不真的假的,2212
你剛剛不是說半這樣不？,2212
